goos: darwin
goarch: arm64
pkg: github.com/pkg/json
cpu: Apple M4 Max
BenchmarkDecoderNextToken/encodingjson/code-16                 	      37	  31520162 ns/op	  61.56 MB/s	20892468 B/op	 1152644 allocs/op
BenchmarkDecoderNextToken/encodingjson/code-16                 	      37	  31477681 ns/op	  61.65 MB/s	20892433 B/op	 1152644 allocs/op
BenchmarkDecoderNextToken/encodingjson/code-16                 	      37	  31699327 ns/op	  61.21 MB/s	20892459 B/op	 1152644 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	  101925	     11819 ns/op	1101.94 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	  101679	     11824 ns/op	1101.46 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	  101574	     11810 ns/op	1102.78 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	  101644	     11823 ns/op	1101.54 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	  101397	     11827 ns/op	1101.25 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	  100318	     11954 ns/op	1089.49 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    116060 ns/op	 112.22 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    114124 ns/op	 114.12 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    114053 ns/op	 114.19 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    113795 ns/op	 114.45 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    115689 ns/op	 112.58 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    115562 ns/op	 112.70 MB/s	   75408 B/op	    3716 allocs/op
