goos: darwin
goarch: arm64
pkg: github.com/pkg/json
cpu: Apple M4 Max
BenchmarkDecoderNextToken/pkgjson/canada-16         	     382	   2994095 ns/op	 751.83 MB/s	     136 B/op	       3 allocs/op
BenchmarkDecoderNextToken/encodingjson/citm_catalog-16         	     146	   8277039 ns/op	 208.67 MB/s	 5100733 B/op	  283595 allocs/op
BenchmarkDecoderNextToken/encodingjson/citm_catalog-16         	     146	   8163181 ns/op	 211.58 MB/s	 5100729 B/op	  283595 allocs/op
BenchmarkDecoderNextToken/encodingjson/citm_catalog-16         	     146	   8262038 ns/op	 209.05 MB/s	 5100737 B/op	  283595 allocs/op
BenchmarkDecoderNextToken/encodingjson/citm_catalog-16         	     144	   8176708 ns/op	 211.23 MB/s	 5100736 B/op	  283595 allocs/op
BenchmarkDecoderNextToken/encodingjson/citm_catalog-16         	     146	   8137863 ns/op	 212.24 MB/s	 5100734 B/op	  283595 allocs/op
BenchmarkDecoderNextToken/pkgjson/twitter-16                   	    1933	    620918 ns/op	1017.07 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/twitter-16                   	    1935	    621594 ns/op	1015.96 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/twitter-16                   	    1893	    628764 ns/op	1004.37 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/twitter-16                   	    1926	    620865 ns/op	1017.15 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/twitter-16                   	    1941	    619527 ns/op	1019.35 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/twitter-16                   	    1933	    620053 ns/op	1018.48 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/encodingjson/twitter-16              	     225	   5276237 ns/op	 119.69 MB/s	 3300644 B/op	  161149 allocs/op
BenchmarkDecoderNextToken/encodingjson/twitter-16              	     228	   5275482 ns/op	 119.71 MB/s	 3300646 B/op	  161149 allocs/op
BenchmarkDecoderNextToken/encodingjson/twitter-16              	     226	   5390985 ns/op	 117.14 MB/s	 3300647 B/op	  161149 allocs/op
BenchmarkDecoderNextToken/encodingjson/twitter-16              	     222	   5345858 ns/op	 118.13 MB/s	 3300644 B/op	  161149 allocs/op
BenchmarkDecoderNextToken/encodingjson/twitter-16              	     223	   5378993 ns/op	 117.40 MB/s	 3300646 B/op	  161149 allocs/op
BenchmarkDecoderNextToken/encodingjson/twitter-16              	     223	   5372139 ns/op	 117.55 MB/s	 3300647 B/op	  161149 allocs/op
BenchmarkDecoderNextToken/pkgjson/code-16                      	     380	   3081558 ns/op	 629.70 MB/s	     248 B/op	       6 allocs/op
BenchmarkDecoderNextToken/pkgjson/code-16                      	     387	   3079768 ns/op	 630.07 MB/s	     248 B/op	       6 allocs/op
BenchmarkDecoderNextToken/pkgjson/code-16                      	     390	   3075363 ns/op	 630.97 MB/s	     248 B/op	       6 allocs/op
BenchmarkDecoderNextToken/pkgjson/code-16                      	     387	   3113402 ns/op	 623.26 MB/s	     248 B/op	       6 allocs/op
BenchmarkDecoderNextToken/pkgjson/code-16                      	     388	   3080470 ns/op	 629.93 MB/s	     248 B/op	       6 allocs/op
BenchmarkDecoderNextToken/pkgjson/code-16                      	     388	   3076838 ns/op	 630.67 MB/s	     248 B/op	       6 allocs/op
BenchmarkDecoderNextToken/encodingjson/code-16                 	      36	  31300249 ns/op	  62.00 MB/s	20892471 B/op	 1152644 allocs/op
BenchmarkDecoderNextToken/encodingjson/code-16                 	      38	  31594183 ns/op	  61.42 MB/s	20892460 B/op	 1152644 allocs/op
BenchmarkDecoderNextToken/encodingjson/code-16                 	      38	  31259154 ns/op	  62.08 MB/s	20892456 B/op	 1152644 allocs/op
BenchmarkDecoderNextToken/encodingjson/code-16                 	      38	  31309076 ns/op	  61.98 MB/s	20892477 B/op	 1152644 allocs/op
BenchmarkDecoderNextToken/encodingjson/code-16                 	      37	  31346494 ns/op	  61.90 MB/s	20892470 B/op	 1152644 allocs/op
BenchmarkDecoderNextToken/encodingjson/code-16                 	      37	  31377370 ns/op	  61.84 MB/s	20892453 B/op	 1152644 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	   90931	     13234 ns/op	 984.12 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	   90984	     13265 ns/op	 981.82 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	   90603	     13259 ns/op	 982.26 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	   90904	     13284 ns/op	 980.43 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	   90754	     13282 ns/op	 980.55 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/pkgjson/example-16                   	   90063	     13243 ns/op	 983.48 MB/s	     152 B/op	       4 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    115201 ns/op	 113.05 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    114362 ns/op	 113.88 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    113806 ns/op	 114.44 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    113463 ns/op	 114.79 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    113988 ns/op	 114.26 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/encodingjson/example-16              	   10000	    113929 ns/op	 114.32 MB/s	   75408 B/op	    3716 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3328	    352290 ns/op	1951.49 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3456	    348318 ns/op	1973.75 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3423	    348983 ns/op	1969.99 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3451	    350641 ns/op	1960.67 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3318	    348628 ns/op	1971.99 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/pkgjson/sample-16                    	    3358	    349493 ns/op	1967.11 MB/s	    1144 B/op	       9 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     768	   1505909 ns/op	 456.53 MB/s	  676763 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     808	   1495479 ns/op	 459.71 MB/s	  676764 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     804	   1485173 ns/op	 462.90 MB/s	  676763 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     811	   1506040 ns/op	 456.49 MB/s	  676763 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     793	   1528385 ns/op	 449.82 MB/s	  676765 B/op	   22453 allocs/op
BenchmarkDecoderNextToken/encodingjson/sample-16               	     800	   1499994 ns/op	 458.33 MB/s	  676764 B/op	   22453 allocs/op
PASS
ok  	github.com/pkg/json	101.535s
